epoch,batch,train_loss,val_loss
345,0,0.39899855852127075,8.971014976501465
346,0,0.39564254879951477,8.974977493286133
347,0,0.39227843284606934,8.97884464263916
348,0,0.3888500928878784,8.982815742492676
349,0,0.3856288194656372,8.986658096313477
350,0,0.3824026584625244,8.99061393737793
351,0,0.3792217969894409,8.99449348449707
352,0,0.37610167264938354,8.998309135437012
353,0,0.3729899525642395,9.002164840698242
354,0,0.36992430686950684,9.00595474243164
355,0,0.3669375479221344,9.009722709655762
356,0,0.3639417886734009,9.0135498046875
357,0,0.3610064685344696,9.017276763916016
358,0,0.3580789268016815,9.021059036254883
359,0,0.35522598028182983,9.024813652038574
360,0,0.35242417454719543,9.02722454071045
361,0,0.34842848777770996,9.031057357788086
362,0,0.3457191586494446,9.034758567810059
363,0,0.3429718017578125,9.038497924804688
364,0,0.3403266966342926,9.042192459106445
365,0,0.3376304507255554,9.045960426330566
366,0,0.33505430817604065,9.049674987792969
367,0,0.33243516087532043,9.053414344787598
368,0,0.3298782408237457,9.05708122253418
369,0,0.3273013234138489,9.06084156036377
370,0,0.32482483983039856,9.064508438110352
371,0,0.3223245143890381,9.068267822265625
372,0,0.3199236989021301,9.071913719177246
373,0,0.3174887001514435,9.075662612915039
374,0,0.31513169407844543,9.079418182373047
375,0,0.31274521350860596,9.083148956298828
376,0,0.3104574680328369,9.086736679077148
377,0,0.3080593943595886,9.090489387512207
378,0,0.30580979585647583,9.094194412231445
379,0,0.30355727672576904,9.097946166992188
380,0,0.30135634541511536,9.101611137390137
381,0,0.2991180419921875,9.105366706848145
382,0,0.29699280858039856,9.109066009521484
383,0,0.29483887553215027,9.112773895263672
384,0,0.2927461266517639,9.116439819335938
385,0,0.29061493277549744,9.12010383605957
386,0,0.28854048252105713,9.123811721801758
387,0,0.28650009632110596,9.127522468566895
388,0,0.2845190465450287,9.13117504119873
389,0,0.2824881076812744,9.134864807128906
390,0,0.280537873506546,9.138504028320312
391,0,0.27856123447418213,9.14221477508545
392,0,0.27665436267852783,9.145527839660645
393,0,0.2744111716747284,9.149173736572266
394,0,0.27254775166511536,9.152830123901367
395,0,0.27067869901657104,9.156416893005371
396,0,0.26883408427238464,9.16002082824707
397,0,0.2669839560985565,9.163640975952148
398,0,0.26519089937210083,9.167241096496582
399,0,0.2634158432483673,9.170814514160156
400,0,0.26161453127861023,9.174442291259766
401,0,0.2598777711391449,9.178007125854492
402,0,0.2580944895744324,9.181511878967285
403,0,0.25636520981788635,9.185081481933594
404,0,0.2546951174736023,9.188613891601562
405,0,0.25301146507263184,9.192146301269531
406,0,0.2513572573661804,9.195706367492676
407,0,0.24969252943992615,9.199170112609863
408,0,0.24806030094623566,9.202716827392578
409,0,0.24646468460559845,9.206232070922852
410,0,0.2448912113904953,9.209691047668457
411,0,0.243285670876503,9.21321964263916
412,0,0.24175232648849487,9.216643333435059
413,0,0.24016143381595612,9.220069885253906
414,0,0.2385765016078949,9.223570823669434
415,0,0.23709411919116974,9.227008819580078
416,0,0.23556853830814362,9.230466842651367
417,0,0.23409347236156464,9.233945846557617
418,0,0.2326301634311676,9.237338066101074
419,0,0.2311566174030304,9.240793228149414
420,0,0.2297285497188568,9.244203567504883
421,0,0.2283102422952652,9.247583389282227
422,0,0.22687911987304688,9.251070976257324
423,0,0.22550201416015625,9.254462242126465
424,0,0.22410079836845398,9.257880210876465
425,0,0.2227453589439392,9.261245727539062
426,0,0.22137664258480072,9.264642715454102
427,0,0.22003036737442017,9.268050193786621
428,0,0.21871520578861237,9.271383285522461
429,0,0.21735550463199615,9.274702072143555
430,0,0.21607880294322968,9.278121948242188
431,0,0.21481171250343323,9.281478881835938
432,0,0.2135220319032669,9.284811973571777
433,0,0.21225647628307343,9.28819465637207
434,0,0.2109915167093277,9.291015625
435,0,0.20899154245853424,9.294329643249512
436,0,0.20777587592601776,9.297637939453125
437,0,0.20651580393314362,9.300944328308105
438,0,0.20530883967876434,9.304299354553223
439,0,0.20413802564144135,9.307578086853027
440,0,0.20290526747703552,9.310869216918945
441,0,0.2017066925764084,9.31418514251709
442,0,0.20057326555252075,9.317484855651855
443,0,0.1994175761938095,9.320754051208496
444,0,0.1982322633266449,9.324012756347656
445,0,0.19712768495082855,9.327295303344727
446,0,0.19598251581192017,9.330592155456543
447,0,0.194874569773674,9.333807945251465
448,0,0.19372940063476562,9.337026596069336
449,0,0.1926228404045105,9.34024715423584
450,0,0.1915217638015747,9.343560218811035
451,0,0.1904742419719696,9.346793174743652
452,0,0.18941406905651093,9.350016593933105
453,0,0.18832732737064362,9.353293418884277
454,0,0.18729309737682343,9.356512069702148
455,0,0.18625792860984802,9.359749794006348
456,0,0.18521010875701904,9.362979888916016
457,0,0.18418732285499573,9.366177558898926
458,0,0.18316344916820526,9.369410514831543
459,0,0.18221984803676605,9.37259292602539
460,0,0.1811750829219818,9.375799179077148
461,0,0.18016739189624786,9.379019737243652
462,0,0.1792214959859848,9.382242202758789
463,0,0.17825745046138763,9.385384559631348
464,0,0.1772242784500122,9.38855266571045
465,0,0.17624527215957642,9.391752243041992
466,0,0.1753057837486267,9.3949556350708
467,0,0.17438262701034546,9.398140907287598
468,0,0.17345763742923737,9.401323318481445
469,0,0.1725204437971115,9.404536247253418
470,0,0.17162078619003296,9.407760620117188
471,0,0.1707000732421875,9.410895347595215
472,0,0.16979491710662842,9.414076805114746
473,0,0.16890625655651093,9.41720962524414
474,0,0.16802047193050385,9.42046070098877
475,0,0.1671331822872162,9.423555374145508
476,0,0.16625946760177612,9.426739692687988
477,0,0.1654110699892044,9.429922103881836
478,0,0.1645594835281372,9.433084487915039
479,0,0.1637222319841385,9.436212539672852
480,0,0.1628698706626892,9.439352035522461
481,0,0.1620202660560608,9.442530632019043
482,0,0.16121749579906464,9.445672988891602
483,0,0.1603863537311554,9.448845863342285
484,0,0.1595771759748459,9.45195198059082
485,0,0.15873092412948608,9.455102920532227
486,0,0.15794998407363892,9.458263397216797
487,0,0.15718871355056763,9.461385726928711
488,0,0.15636123716831207,9.464512825012207
489,0,0.15558761358261108,9.467650413513184
490,0,0.15480545163154602,9.470804214477539
491,0,0.15406569838523865,9.473929405212402
492,0,0.15328627824783325,9.47701358795166
493,0,0.15251250565052032,9.480210304260254
494,0,0.1517907679080963,9.483331680297852
495,0,0.15106216073036194,9.486303329467773
496,0,0.1501542627811432,9.48924446105957
497,0,0.14926284551620483,9.49237060546875
498,0,0.1485472172498703,9.49548053741455
499,0,0.14784637093544006,9.498570442199707
499,0,0.14784637093544006,11.285698890686035
